Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Sales,Profit
CA-2017-133046,27-07-17,01-08-17,DK-13375,West,Office Supplies,Paper,26.2,12.052
CA-2017-133046,27-07-17,01-08-17,DK-13375,West,Office Supplies,Paper,12.96,6.2208
CA-2017-133046,27-07-17,01-08-17,DK-13375,West,Technology,Accessories,234.95,32.893
CA-2017-122798,28-12-17,01-01-18,SV-20935,West,Office Supplies,Storage,118.25,34.2925
CA-2017-122798,28-12-17,01-01-18,SV-20935,West,Office Supplies,Paper,4.28,1.926
CA-2016-169663,10-03-16,13-03-16,RH-19510,West,Technology,Accessories,26.85,5.1015
CA-2016-169663,10-03-16,13-03-16,RH-19510,West,Technology,Machines,3357.6,377.73
CA-2015-149846,22-05-15,26-05-15,SB-20185,West,Office Supplies,Labels,8.26,3.7996
CA-2015-149846,22-05-15,26-05-15,SB-20185,West,Technology,Machines,2973.32,334.4985
CA-2015-149846,22-05-15,26-05-15,SB-20185,West,Office Supplies,Storage,104.79,29.3412
CA-2015-149846,22-05-15,26-05-15,SB-20185,West,Technology,Phones,775.728,58.1796
CA-2017-159149,17-02-17,19-02-17,CR-12820,Central,Furniture,Bookcases,89.0664,-17.0274
CA-2017-159149,17-02-17,19-02-17,CR-12820,Central,Office Supplies,Art,175.44,52.632
CA-2017-159149,17-02-17,19-02-17,CR-12820,Central,Technology,Phones,438.336,-87.6672
US-2017-167570,08-12-17,15-12-17,EG-13900,East,Furniture,Chairs,215.544,-58.5048
CA-2017-160122,18-11-17,23-11-17,RD-19930,Central,Office Supplies,Envelopes,55.584,20.844
CA-2017-160122,18-11-17,23-11-17,RD-19930,Central,Furniture,Chairs,127.386,-25.4772
CA-2016-130393,01-12-16,03-12-16,JM-15865,Central,Furniture,Chairs,248.43,-17.745
CA-2016-130393,01-12-16,03-12-16,JM-15865,Central,Office Supplies,Appliances,11.648,-30.8672
CA-2016-130393,01-12-16,03-12-16,JM-15865,Central,Furniture,Chairs,85.246,-1.2178
CA-2017-144820,03-10-17,07-10-17,LW-16825,Central,Office Supplies,Art,20.64,2.322
CA-2017-101014,29-08-17,04-09-17,RW-19540,West,Furniture,Furnishings,148.02,41.4456
CA-2017-105543,24-11-17,24-11-17,BG-11695,Central,Office Supplies,Storage,33.29,7.9896
US-2017-113201,30-06-17,05-07-17,TT-21220,West,Office Supplies,Paper,204.95,100.4255
US-2017-106551,22-07-17,27-07-17,EB-13930,Central,Furniture,Chairs,526.344,-75.192
CA-2016-116722,11-11-16,16-11-16,LP-17080,West,Furniture,Furnishings,41.96,10.9096
CA-2016-116722,11-11-16,16-11-16,LP-17080,West,Furniture,Chairs,451.152,0
CA-2016-116722,11-11-16,16-11-16,LP-17080,West,Office Supplies,Binders,31.504,11.0264
CA-2014-138128,09-12-14,15-12-14,FP-14320,East,Office Supplies,Envelopes,30.672,9.585
CA-2014-138128,09-12-14,15-12-14,FP-14320,East,Technology,Copiers,1079.976,125.9972
US-2017-150070,07-09-17,12-09-17,JA-15970,West,Furniture,Chairs,161.568,-28.2744
CA-2015-137064,06-02-15,13-02-15,TS-21655,Central,Office Supplies,Binders,2.934,-4.9878
CA-2015-137064,06-02-15,13-02-15,TS-21655,Central,Technology,Accessories,18.528,4.4004
CA-2015-137064,06-02-15,13-02-15,TS-21655,Central,Office Supplies,Storage,670.752,-125.766
CA-2017-157350,26-08-17,01-09-17,DP-13000,Central,Furniture,Furnishings,64.96,-43.848
CA-2014-127866,20-07-14,23-07-14,JD-15895,West,Technology,Accessories,41.94,15.0984
CA-2014-127866,20-07-14,23-07-14,JD-15895,West,Office Supplies,Paper,11.96,5.8604
CA-2014-127866,20-07-14,23-07-14,JD-15895,West,Office Supplies,Art,13.12,3.8048
CA-2014-127866,20-07-14,23-07-14,JD-15895,West,Office Supplies,Storage,535.41,160.623
CA-2015-131352,08-10-15,13-10-15,GH-14485,Central,Furniture,Furnishings,72.78,-70.9605
CA-2015-121776,16-02-15,21-02-15,RD-19585,West,Office Supplies,Paper,36.84,17.3148
CA-2015-121776,16-02-15,21-02-15,RD-19585,West,Office Supplies,Labels,87.71,41.2237
CA-2016-118073,12-08-16,16-08-16,CS-12490,South,Furniture,Tables,562.2925,-255.5875
CA-2014-103219,09-11-14,13-11-14,BF-11215,East,Furniture,Furnishings,56.52,21.4776
CA-2016-102561,18-07-16,22-07-16,NK-18490,East,Office Supplies,Art,11.264,1.2672
CA-2016-102561,18-07-16,22-07-16,NK-18490,East,Office Supplies,Storage,284.08,24.857
CA-2016-102561,18-07-16,22-07-16,NK-18490,East,Office Supplies,Paper,18.496,6.7048
CA-2016-100993,05-02-16,10-02-16,AZ-10750,West,Office Supplies,Labels,14.73,7.2177
CA-2016-100993,05-02-16,10-02-16,AZ-10750,West,Office Supplies,Storage,186.54,50.3658
CA-2016-100993,05-02-16,10-02-16,AZ-10750,West,Furniture,Tables,557.728,6.9716
CA-2016-100993,05-02-16,10-02-16,AZ-10750,West,Technology,Phones,159.968,-31.9936
US-2014-112949,20-06-14,27-06-14,Co-12640,Central,Office Supplies,Appliances,471.9,155.727
US-2014-112949,20-06-14,27-06-14,Co-12640,Central,Office Supplies,Art,3.52,1.6896
US-2017-146822,09-06-17,14-06-17,AG-10675,South,Office Supplies,Paper,49.12,23.0864
US-2016-131058,27-12-16,31-12-16,EM-14140,West,Office Supplies,Labels,20.16,9.8784
CA-2014-167997,26-01-14,29-01-14,CA-11965,Central,Office Supplies,Binders,10.68,5.0196
CA-2014-167997,26-01-14,29-01-14,CA-11965,Central,Furniture,Bookcases,141.96,39.7488
CA-2017-140151,23-03-17,25-03-17,RB-19360,West,Office Supplies,Storage,32.48,4.872
CA-2017-140151,23-03-17,25-03-17,RB-19360,West,Office Supplies,Paper,20.04,9.6192
CA-2017-140151,23-03-17,25-03-17,RB-19360,West,Technology,Copiers,13999.96,6719.9808
US-2017-143770,20-03-17,24-03-17,RD-19720,East,Technology,Accessories,238,38.08
US-2017-143770,20-03-17,24-03-17,RD-19720,East,Office Supplies,Paper,61.96,27.882
CA-2016-131296,04-10-16,09-10-16,MS-17830,East,Furniture,Tables,239.372,-23.9372
CA-2016-103464,18-11-16,22-11-16,PG-18820,West,Technology,Accessories,595,95.2
CA-2017-136238,26-12-17,01-01-18,KB-16240,Central,Office Supplies,Paper,16.032,5.6112
CA-2016-120803,09-03-16,13-03-16,RB-19465,East,Technology,Accessories,199.75,87.89
CA-2016-134138,16-02-16,20-02-16,JD-15790,East,Furniture,Chairs,227.96,36.4736
CA-2015-120915,28-09-15,03-10-15,JJ-15445,East,Office Supplies,Appliances,293.52,76.3152
CA-2015-120915,28-09-15,03-10-15,JJ-15445,East,Technology,Phones,307.98,89.3142
CA-2015-168207,02-11-15,06-11-15,LT-17110,West,Furniture,Furnishings,96.96,33.936
CA-2015-168207,02-11-15,06-11-15,LT-17110,West,Office Supplies,Binders,117.488,41.1208
CA-2015-168207,02-11-15,06-11-15,LT-17110,West,Office Supplies,Binders,11.952,4.1832
CA-2015-168207,02-11-15,06-11-15,LT-17110,West,Furniture,Bookcases,512.499,-30.147
CA-2016-144148,31-07-16,05-08-16,AH-10690,West,Furniture,Tables,863.128,-32.3673
CA-2017-107174,06-11-17,13-11-17,AB-10060,West,Furniture,Tables,2036.86,366.6348
CA-2017-107174,06-11-17,13-11-17,AB-10060,West,Furniture,Chairs,449.568,-73.0548
CA-2017-107174,06-11-17,13-11-17,AB-10060,West,Technology,Accessories,108.96,32.688
CA-2016-146150,14-02-16,19-02-16,FM-14380,South,Office Supplies,Art,264.18,68.6868
CA-2014-114125,09-07-14,13-07-14,GH-14410,West,Office Supplies,Labels,2.88,1.4112
CA-2014-114125,09-07-14,13-07-14,GH-14410,West,Office Supplies,Binders,41.904,14.1426
CA-2014-114125,09-07-14,13-07-14,GH-14410,West,Office Supplies,Storage,23.92,4.0664
CA-2016-114944,30-01-16,04-02-16,HE-14800,Central,Office Supplies,Paper,156.512,52.8228
CA-2016-135965,22-09-16,25-09-16,SZ-20035,East,Office Supplies,Storage,128.34,37.2186
CA-2017-149699,22-12-17,24-12-17,CM-12115,West,Technology,Accessories,474.95,142.485
CA-2016-166429,02-09-16,08-09-16,TG-21310,West,Technology,Copiers,999.98,449.991
CA-2015-112767,02-08-15,06-08-15,DK-12985,West,Furniture,Tables,277.5,-188.7
CA-2015-119879,21-11-15,25-11-15,SS-20410,East,Furniture,Tables,1252.704,-480.2032
CA-2015-119879,21-11-15,25-11-15,SS-20410,East,Technology,Phones,110.97,-24.0435
CA-2017-155642,18-05-17,22-05-17,BM-11575,Central,Furniture,Furnishings,22.608,-10.1736
CA-2017-155642,18-05-17,22-05-17,BM-11575,Central,Furniture,Furnishings,1.892,-0.9933
US-2017-101721,23-07-17,27-07-17,MY-17380,Central,Office Supplies,Paper,63.312,20.5764
CA-2015-136728,13-09-15,17-09-15,AG-10900,Central,Office Supplies,Envelopes,7.824,2.934
CA-2015-136728,13-09-15,17-09-15,AG-10900,Central,Furniture,Chairs,170.072,-12.148
CA-2016-127194,10-12-16,16-12-16,BW-11110,East,Office Supplies,Paper,62.82,29.5254
CA-2015-140375,02-10-15,05-10-15,SG-20470,East,Office Supplies,Paper,19.44,9.3312
CA-2015-140375,02-10-15,05-10-15,SG-20470,East,Office Supplies,Binders,7.38,3.6162
US-2017-155866,17-11-17,21-11-17,CC-12370,East,Office Supplies,Paper,38.88,18.6624
US-2017-155866,17-11-17,21-11-17,CC-12370,East,Furniture,Furnishings,187.76,76.9816
CA-2015-141327,30-11-15,03-12-15,LR-16915,South,Office Supplies,Binders,6.048,-4.2336
CA-2015-141327,30-11-15,03-12-15,LR-16915,South,Office Supplies,Appliances,98.352,9.8352
CA-2015-141327,30-11-15,03-12-15,LR-16915,South,Furniture,Furnishings,335.744,25.1808
CA-2015-136700,06-12-15,11-12-15,DB-13120,West,Office Supplies,Paper,8.96,4.3904
CA-2017-102736,05-09-17,09-09-17,LP-17095,South,Technology,Accessories,89.568,-1.1196
CA-2017-102736,05-09-17,09-09-17,LP-17095,South,Office Supplies,Art,71.96,7.196
CA-2017-102736,05-09-17,09-09-17,LP-17095,South,Office Supplies,Paper,15.552,5.4432
CA-2017-125269,24-04-17,30-04-17,AF-10870,Central,Office Supplies,Binders,10.43,-18.2525
CA-2017-125269,24-04-17,30-04-17,AF-10870,Central,Office Supplies,Storage,72.784,-18.196
CA-2015-114811,08-11-15,08-11-15,KD-16495,East,Office Supplies,Storage,67.15,16.7875
CA-2015-114811,08-11-15,08-11-15,KD-16495,East,Technology,Phones,549.98,142.9948
CA-2015-114811,08-11-15,08-11-15,KD-16495,East,Furniture,Furnishings,11.82,4.728
CA-2015-114811,08-11-15,08-11-15,KD-16495,East,Technology,Machines,4643.8,2229.024
CA-2015-114811,08-11-15,08-11-15,KD-16495,East,Furniture,Chairs,577.764,115.5528
CA-2015-122266,26-04-15,30-04-15,SA-20830,South,Furniture,Tables,191.5155,-76.6062
CA-2015-122266,26-04-15,30-04-15,SA-20830,South,Office Supplies,Art,2.624,0.4264
CA-2015-141565,20-09-15,24-09-15,BG-11035,South,Office Supplies,Binders,1369.764,-913.176
CA-2015-141565,20-09-15,24-09-15,BG-11035,South,Office Supplies,Storage,294.368,-58.8736
CA-2017-128769,07-09-17,12-09-17,DM-12955,South,Office Supplies,Appliances,81.568,7.1372
CA-2016-116337,07-11-16,12-11-16,MC-17845,Central,Furniture,Furnishings,44.46,-17.784
CA-2016-116337,07-11-16,12-11-16,MC-17845,Central,Office Supplies,Storage,314.088,19.6305
CA-2015-120845,25-09-15,02-10-15,ML-17395,South,Office Supplies,Binders,6.336,-4.6464
CA-2015-120845,25-09-15,02-10-15,ML-17395,South,Office Supplies,Paper,10.48,3.799
CA-2015-120845,25-09-15,02-10-15,ML-17395,South,Office Supplies,Binders,2.469,-1.8106
CA-2015-120845,25-09-15,02-10-15,ML-17395,South,Office Supplies,Binders,3.264,-2.2848
CA-2014-120775,03-10-14,07-10-14,RD-19930,Central,Office Supplies,Fasteners,4.344,0.8688
CA-2014-120775,03-10-14,07-10-14,RD-19930,Central,Furniture,Furnishings,31.776,-19.0656
CA-2014-120775,03-10-14,07-10-14,RD-19930,Central,Office Supplies,Labels,4.928,1.7248
CA-2014-120775,03-10-14,07-10-14,RD-19930,Central,Office Supplies,Binders,1.788,-3.0396
CA-2014-120775,03-10-14,07-10-14,RD-19930,Central,Office Supplies,Fasteners,15.072,-3.768
CA-2014-152905,18-02-14,24-02-14,AB-10015,Central,Office Supplies,Storage,12.624,-2.5248
CA-2016-104633,12-06-16,16-06-16,EA-14035,West,Office Supplies,Paper,185.88,83.646
CA-2016-104633,12-06-16,16-06-16,EA-14035,West,Office Supplies,Paper,12.96,6.2208
CA-2017-104136,01-11-17,04-11-17,SF-20065,East,Office Supplies,Paper,189.7,91.056
CA-2017-104136,01-11-17,04-11-17,SF-20065,East,Office Supplies,Paper,40.99,20.0851
CA-2016-123050,04-04-16,08-04-16,BC-11125,East,Furniture,Furnishings,82.64,7.4376
CA-2016-123050,04-04-16,08-04-16,BC-11125,East,Office Supplies,Storage,31.02,8.0652
CA-2016-123050,04-04-16,08-04-16,BC-11125,East,Technology,Accessories,89.97,37.7874
CA-2016-162355,30-06-16,02-07-16,PF-19165,South,Office Supplies,Art,35.97,9.7119
CA-2016-162355,30-06-16,02-07-16,PF-19165,South,Furniture,Bookcases,1266.86,291.3778
CA-2014-158225,22-09-14,28-09-14,SE-20110,West,Office Supplies,Storage,169.45,42.3625
CA-2014-158225,22-09-14,28-09-14,SE-20110,West,Office Supplies,Storage,40.68,0.4068
CA-2017-102204,01-05-17,06-05-17,CJ-12010,South,Office Supplies,Supplies,3.328,0.416
CA-2017-102204,01-05-17,06-05-17,CJ-12010,South,Furniture,Tables,933.262,-458.1468
CA-2017-102204,01-05-17,06-05-17,CJ-12010,South,Furniture,Chairs,2803.92,0
CA-2017-103065,20-10-17,20-10-17,PT-19090,South,Office Supplies,Storage,4.768,-0.7748
CA-2017-103065,20-10-17,20-10-17,PT-19090,South,Office Supplies,Paper,6.672,2.502
CA-2017-103065,20-10-17,20-10-17,PT-19090,South,Office Supplies,Art,4.448,1.112
CA-2017-103065,20-10-17,20-10-17,PT-19090,South,Furniture,Furnishings,43.936,6.0412
CA-2014-109855,01-09-14,05-09-14,LH-16900,East,Office Supplies,Binders,23.744,8.3104
CA-2014-109855,01-09-14,05-09-14,LH-16900,East,Technology,Accessories,357,57.12
CA-2014-109897,12-08-14,16-08-14,BW-11200,West,Technology,Phones,806.336,50.396
CA-2014-109897,12-08-14,16-08-14,BW-11200,West,Furniture,Furnishings,85.44,31.6128
US-2014-143581,19-08-14,23-08-14,BS-11365,South,Office Supplies,Storage,344.91,10.3473
CA-2015-129217,10-05-15,10-05-15,DP-13390,Central,Office Supplies,Appliances,70.97,-191.619
CA-2015-129217,10-05-15,10-05-15,DP-13390,Central,Office Supplies,Art,36.784,3.6784
CA-2016-133816,10-05-16,13-05-16,CS-12400,East,Technology,Phones,743.988,-123.998
CA-2015-140221,05-03-15,09-03-15,MS-17365,Central,Office Supplies,Binders,11.212,-16.818
CA-2015-140221,05-03-15,09-03-15,MS-17365,Central,Furniture,Furnishings,4.712,-1.8848
CA-2015-140221,05-03-15,09-03-15,MS-17365,Central,Office Supplies,Appliances,180.98,-470.548
CA-2015-140221,05-03-15,09-03-15,MS-17365,Central,Office Supplies,Storage,60.416,6.0416
CA-2017-152310,12-08-17,19-08-17,DK-12895,West,Technology,Copiers,299.99,89.997
CA-2017-152310,12-08-17,19-08-17,DK-12895,West,Office Supplies,Paper,192.16,92.2368
CA-2017-152310,12-08-17,19-08-17,DK-12895,West,Technology,Phones,242.624,27.2952
CA-2017-152310,12-08-17,19-08-17,DK-12895,West,Office Supplies,Storage,46.74,11.685
CA-2017-152310,12-08-17,19-08-17,DK-12895,West,Technology,Accessories,174.95,12.2465
CA-2017-152310,12-08-17,19-08-17,DK-12895,West,Office Supplies,Binders,100.704,37.764
CA-2016-118101,26-06-16,26-06-16,SN-20560,Central,Office Supplies,Paper,368.91,180.7659
CA-2016-118101,26-06-16,26-06-16,SN-20560,Central,Office Supplies,Binders,8.02,3.7694
CA-2016-118101,26-06-16,26-06-16,SN-20560,Central,Office Supplies,Storage,171.04,44.4704
CA-2016-100307,15-12-16,19-12-16,TC-21475,South,Office Supplies,Paper,19.44,9.3312
CA-2015-138457,13-09-15,17-09-15,AM-10705,South,Office Supplies,Binders,13.092,-10.0372
CA-2014-131800,30-12-14,04-01-15,AJ-10960,East,Office Supplies,Appliances,122.94,30.735
CA-2014-131800,30-12-14,04-01-15,AJ-10960,East,Office Supplies,Binders,35.448,12.8499
CA-2014-118304,29-04-14,04-05-14,KH-16360,East,Technology,Phones,19.98,5.1948
CA-2017-121790,30-01-17,06-02-17,LP-17095,Central,Furniture,Tables,69.375,-47.175
CA-2017-121790,30-01-17,06-02-17,LP-17095,Central,Office Supplies,Supplies,31.68,2.772
CA-2017-121790,30-01-17,06-02-17,LP-17095,Central,Technology,Phones,2003.168,250.396
CA-2017-121790,30-01-17,06-02-17,LP-17095,Central,Office Supplies,Art,9.344,3.1536
CA-2016-169670,25-12-16,31-12-16,JE-15715,East,Furniture,Chairs,2563.056,313.2624
CA-2016-139549,20-10-16,25-10-16,MY-18295,West,Furniture,Chairs,387.136,4.8392
CA-2015-104059,13-06-15,15-06-15,FC-14245,East,Office Supplies,Art,3.424,0.2996
CA-2017-164112,30-06-17,04-07-17,ND-18460,East,Office Supplies,Storage,1085.42,282.2092
CA-2015-143882,26-06-15,30-06-15,DB-13360,East,Office Supplies,Paper,43.056,15.6078
US-2016-139262,21-02-16,25-02-16,LC-16960,South,Office Supplies,Binders,3.762,-2.7588
US-2016-139262,21-02-16,25-02-16,LC-16960,South,Office Supplies,Binders,34.86,-26.726
US-2016-139262,21-02-16,25-02-16,LC-16960,South,Office Supplies,Storage,432.456,32.4342
CA-2017-146192,22-04-17,26-04-17,BD-11725,South,Office Supplies,Storage,675.06,87.7578
CA-2017-134810,09-05-17,10-05-17,MC-17605,South,Office Supplies,Envelopes,65.232,22.0158
CA-2017-134810,09-05-17,10-05-17,MC-17605,South,Furniture,Chairs,207,25.875
CA-2015-154284,21-12-15,26-12-15,SZ-20035,Central,Technology,Machines,600.53,137.264
CA-2015-154284,21-12-15,26-12-15,SZ-20035,Central,Office Supplies,Art,59.904,14.2272
CA-2015-154284,21-12-15,26-12-15,SZ-20035,Central,Technology,Accessories,637.44,135.456
CA-2015-154284,21-12-15,26-12-15,SZ-20035,Central,Furniture,Furnishings,51.756,-33.6414
CA-2014-156244,12-08-14,16-08-14,DH-13675,South,Office Supplies,Paper,31.104,10.8864
CA-2014-156244,12-08-14,16-08-14,DH-13675,South,Office Supplies,Art,47.96,4.1965
CA-2014-156244,12-08-14,16-08-14,DH-13675,South,Technology,Accessories,158.928,41.7186
CA-2014-156244,12-08-14,16-08-14,DH-13675,South,Office Supplies,Appliances,211.248,15.8436
CA-2014-156244,12-08-14,16-08-14,DH-13675,South,Office Supplies,Supplies,5.552,-1.041
CA-2014-156244,12-08-14,16-08-14,DH-13675,South,Office Supplies,Labels,2.952,0.9963
CA-2015-106362,11-12-15,15-12-15,LC-16885,East,Office Supplies,Binders,10.332,-7.5768
US-2017-168802,03-11-17,07-11-17,JO-15145,West,Office Supplies,Binders,18.368,5.9696
US-2017-146906,13-03-17,17-03-17,MT-17815,East,Technology,Phones,299.9,74.975
CA-2016-166380,30-05-16,03-06-16,EB-13750,South,Office Supplies,Envelopes,26.55,12.744
CA-2016-166380,30-05-16,03-06-16,EB-13750,South,Technology,Accessories,111.98,26.8752
US-2015-158911,05-07-15,11-07-15,RS-19765,South,Furniture,Furnishings,4.928,0.7392
US-2015-158911,05-07-15,11-07-15,RS-19765,South,Office Supplies,Labels,11.784,4.2717
US-2014-103338,11-03-14,15-03-14,RB-19435,West,Office Supplies,Art,7.98,2.0748
CA-2015-109169,20-04-15,24-04-15,OT-18730,Central,Office Supplies,Envelopes,180.96,81.432
US-2017-167318,26-07-17,01-08-17,GZ-14545,West,Technology,Accessories,1649.95,659.98
US-2017-167318,26-07-17,01-08-17,GZ-14545,West,Furniture,Chairs,362.352,45.294
US-2014-120313,31-10-14,02-11-14,NL-18310,West,Technology,Phones,73.584,8.2782
CA-2017-135419,03-11-17,09-11-17,BG-11740,West,Furniture,Tables,486.368,36.4776
CA-2016-128671,11-08-16,16-08-16,MT-18070,Central,Office Supplies,Paper,32.4,15.552
CA-2016-128671,11-08-16,16-08-16,MT-18070,Central,Office Supplies,Binders,41.86,19.2556
CA-2016-128671,11-08-16,16-08-16,MT-18070,Central,Office Supplies,Binders,77.56,35.6776
CA-2016-149335,25-07-16,25-07-16,BC-11125,West,Office Supplies,Art,37.17,11.151
CA-2014-168312,01-03-14,07-03-14,GW-14605,Central,Office Supplies,Storage,137.352,8.5845
CA-2014-168312,01-03-14,07-03-14,GW-14605,Central,Furniture,Tables,376.509,-43.0296
US-2017-105935,26-01-17,31-01-17,BD-11500,South,Furniture,Furnishings,62.72,24.4608
US-2017-105935,26-01-17,31-01-17,BD-11500,South,Technology,Phones,2939.93,764.3818
CA-2014-161508,12-07-14,16-07-14,PV-18985,Central,Furniture,Chairs,512.358,-14.6388
CA-2014-161508,12-07-14,16-07-14,PV-18985,Central,Office Supplies,Fasteners,3.488,0.5668
CA-2014-161508,12-07-14,16-07-14,PV-18985,Central,Office Supplies,Art,22.288,3.9004
CA-2014-161508,12-07-14,16-07-14,PV-18985,Central,Office Supplies,Paper,16.032,5.6112
CA-2017-130904,11-04-17,16-04-17,HM-14980,South,Office Supplies,Art,1.752,0.1533
CA-2017-130904,11-04-17,16-04-17,HM-14980,South,Office Supplies,Art,20.992,2.3616
CA-2017-133620,13-11-17,18-11-17,EM-14065,East,Office Supplies,Storage,11.21,3.363
CA-2015-142937,05-12-15,06-12-15,SF-20065,Central,Office Supplies,Art,45.04,4.504
US-2016-149790,26-09-16,01-10-16,SC-20380,Central,Office Supplies,Binders,15.624,-24.9984
CA-2016-130778,19-11-16,25-11-16,ND-18370,East,Office Supplies,Appliances,8.74,2.2724
CA-2016-130778,19-11-16,25-11-16,ND-18370,East,Office Supplies,Paper,44.75,20.585
CA-2017-144456,08-09-17,09-09-17,FC-14245,South,Office Supplies,Storage,61.68,5.397
CA-2017-144456,08-09-17,09-09-17,FC-14245,South,Technology,Phones,158.376,13.8579
CA-2017-103478,21-07-17,24-07-17,KL-16555,Central,Office Supplies,Binders,2.864,-4.5824
CA-2017-103478,21-07-17,24-07-17,KL-16555,Central,Office Supplies,Binders,94.192,-164.836
CA-2017-118577,06-10-17,11-10-17,XP-21865,East,Office Supplies,Paper,143.7,68.976
CA-2017-118577,06-10-17,11-10-17,XP-21865,East,Office Supplies,Paper,6.48,3.1104
CA-2017-113572,07-11-17,11-11-17,FP-14320,East,Technology,Accessories,7.88,2.5216
CA-2016-153269,09-03-16,12-03-16,PS-18760,East,Office Supplies,Storage,11.21,3.363
CA-2016-153269,09-03-16,12-03-16,PS-18760,East,Furniture,Chairs,354.9,88.725
CA-2016-153269,09-03-16,12-03-16,PS-18760,East,Office Supplies,Paper,17.94,8.7906
CA-2016-153269,09-03-16,12-03-16,PS-18760,East,Office Supplies,Binders,51.8,23.31
CA-2017-161655,13-05-17,18-05-17,CW-11905,East,Office Supplies,Binders,299.52,149.76
CA-2016-101469,02-07-16,08-07-16,KH-16360,South,Office Supplies,Art,7.7,3.157
CA-2014-153087,27-12-14,03-01-15,TC-20980,South,Office Supplies,Paper,23.92,11.7208
CA-2014-153087,27-12-14,03-01-15,TC-20980,South,Technology,Accessories,498,184.26
CA-2017-135076,13-04-17,17-04-17,YS-21880,West,Furniture,Chairs,436.704,-38.2116
CA-2014-161634,14-11-14,20-11-14,CC-12220,South,Office Supplies,Paper,32.4,15.552
CA-2017-141481,11-06-17,14-06-17,ZD-21925,West,Office Supplies,Appliances,61.44,16.5888
CA-2016-132549,25-11-16,30-11-16,JK-15370,South,Office Supplies,Storage,73.36,19.8072
US-2014-155544,21-03-14,25-03-14,GM-14440,South,Office Supplies,Labels,59.2,22.2
US-2014-155544,21-03-14,25-03-14,GM-14440,South,Furniture,Furnishings,32.952,6.5904
US-2014-155544,21-03-14,25-03-14,GM-14440,South,Furniture,Chairs,218.376,-10.9188
US-2015-115238,30-04-15,04-05-15,JW-15220,East,Furniture,Furnishings,31.4,13.188
US-2015-115238,30-04-15,04-05-15,JW-15220,East,Furniture,Furnishings,9.48,3.792
US-2015-115238,30-04-15,04-05-15,JW-15220,East,Technology,Phones,209.5,58.66
US-2015-115238,30-04-15,04-05-15,JW-15220,East,Furniture,Furnishings,24.3,10.449
US-2015-115238,30-04-15,04-05-15,JW-15220,East,Office Supplies,Paper,6.48,3.1104
CA-2017-132199,03-05-17,08-05-17,BO-11350,East,Furniture,Furnishings,32.448,7.3008
CA-2017-132199,03-05-17,08-05-17,BO-11350,East,Office Supplies,Binders,26.388,-17.592
CA-2017-132199,03-05-17,08-05-17,BO-11350,East,Furniture,Tables,373.47,-112.041
CA-2017-132199,03-05-17,08-05-17,BO-11350,East,Office Supplies,Binders,64.2,-44.94
CA-2017-132199,03-05-17,08-05-17,BO-11350,East,Office Supplies,Fasteners,8,2.8
CA-2016-163174,26-08-16,30-08-16,XP-21865,South,Furniture,Furnishings,186.54,41.0388
CA-2014-110555,11-04-14,18-04-14,MM-18055,West,Office Supplies,Storage,87.08,24.3824
CA-2014-110555,11-04-14,18-04-14,MM-18055,West,Technology,Phones,105.584,9.2386
CA-2014-110555,11-04-14,18-04-14,MM-18055,West,Technology,Accessories,217.44,91.3248
CA-2017-147207,02-01-17,04-01-17,TS-21655,Central,Office Supplies,Art,31.744,3.968
CA-2017-147207,02-01-17,04-01-17,TS-21655,Central,Office Supplies,Appliances,5.432,-13.58
CA-2017-147207,02-01-17,04-01-17,TS-21655,Central,Furniture,Tables,913.43,-169.637
CA-2017-147207,02-01-17,04-01-17,TS-21655,Central,Office Supplies,Storage,372.144,27.9108
CA-2017-137631,28-04-17,02-05-17,JL-15235,South,Technology,Phones,751.984,84.5982
CA-2017-157273,30-01-17,02-02-17,SZ-20035,West,Technology,Phones,604.768,60.4768
CA-2014-109918,07-09-14,12-09-14,LR-17035,West,Office Supplies,Supplies,27.36,7.3872
CA-2014-109918,07-09-14,12-09-14,LR-17035,West,Office Supplies,Paper,20.56,9.6632
CA-2014-109918,07-09-14,12-09-14,LR-17035,West,Office Supplies,Binders,83.92,31.47
CA-2016-118745,11-06-16,16-06-16,SV-20365,West,Furniture,Tables,902.712,33.8517
CA-2016-163972,17-10-16,21-10-16,MG-17890,West,Furniture,Bookcases,120.666,21.294
CA-2014-165393,27-12-14,30-12-14,NC-18415,Central,Office Supplies,Binders,4.984,-8.4728
CA-2016-113726,24-11-16,01-12-16,SC-20680,West,Furniture,Furnishings,82.26,33.7266
CA-2016-152940,10-11-16,13-11-16,RO-19780,West,Office Supplies,Storage,29.74,4.461
CA-2015-158701,05-01-15,10-01-15,JL-15175,West,Office Supplies,Appliances,87.36,23.5872
CA-2015-158701,05-01-15,10-01-15,JL-15175,West,Office Supplies,Binders,56.16,17.55
CA-2017-156272,21-03-17,27-03-17,PW-19030,South,Office Supplies,Appliances,64.384,8.048
CA-2015-162964,12-11-15,18-11-15,MF-18250,Central,Office Supplies,Storage,64.784,-14.5764
CA-2015-162964,12-11-15,18-11-15,MF-18250,Central,Office Supplies,Paper,15.552,5.6376
CA-2015-162964,12-11-15,18-11-15,MF-18250,Central,Office Supplies,Envelopes,223.888,69.965
CA-2014-103527,09-09-14,14-09-14,CC-12220,Central,Office Supplies,Paper,10.896,3.405
